6,12,4.773338993,18,5,3.5
5,5.2,2.794587407,10,1.8,3
5,6.5,2.809497182,10.5,1.8,4
5,5.9,2.794587407,10,1.8,4.5
5,6.8,2.744923283,8.5,1.8,3.5
5,6,2.794587407,10,1.8,6
5,3.8,2.726397018,8,1.8,2
5,3.7,2.706674705,7.5,1.8,2.5
3.2,5.3,4.779655438,5,7.6,2.5
22.64944327,7.3,6.77343588,12,14,7
22.64944327,7.1,6.77343588,12,14,6
10,8.5,7.53179182,22,15,6
2,5.3,3.734042704,14.4,3,2
2,6.8,3.782917111,16.2,3,1.1
3.1,1.8,1.567075094,12.3,0.66,1.6
3.1,2.6,1.496194383,7.7,0.66,2.1
15.4,4.1,1.374386536,9.8,0.49,5.8
1.3,2.1,1.256573108,10.1,0.33,1.1
3,3.8,1.344545943,12.2,0.42,0.8
3.4,2.4,1.440847681,10.8,0.55,2.6
2.3,3.4,1.462188831,12.6,0.55,1.2
1.5,5.4,4.750842242,16.1,5.1,1
4.3,4.4,3.613113662,5.1,3.7,2
2.7,3.3,2.57312044,6.3,1.7,2
2.7,4.2,2.616493817,7.3,1.7,1.3
6,4.2,1.342811253,28.7,0.28,4.8
4.5,4.3,1.250776909,20.6,0.11,3.4
3,4.1,1.386436484,31,0.33,4
7,9.5,1.314077737,35.3,0.18,14.6
6.5,2.4,1.285206676,26.7,0.18,8.7
12.78646914,8.7,1.316724215,40.4,0.119,7.6
11.24624261,12.8,1.322455732,42.8,0.119,11.2
9.8,6.2,1.403919491,38.5,0.32,14.4
18.16970198,7.7,1.419781297,44.2,0.32,5.9
9.8,4.8,1.374876535,29.9,0.32,10.7
3.8,1.7,1.242358296,10.5,0.3,5
2.6,11,8.026080937,21.2,18,5.4
4.6,4.6,4.431875899,23.8,3.9,3.3
3.1,2.5,1.296910939,29.9,0.18,2.8
11.24304322,5.90551182,1.461426996,17.683512,0.5,5.7
8.9,7.2,1.389169851,36.1,0.31,8.2
4.9,4.6,1.303758078,16.1,0.32,3.9
8.27873591,3.3,2.092775775,6.9,1.19,2.1
8.27873591,3.3,2.092775775,6.9,1.19,1.4
4,5.4,2.111768518,7.5,1.19,4.3
4,5.4,2.111768518,7.5,1.19,1.5
11.37476187,2.6,1.632819435,3.3,0.94,2
6.727906434,3.8,1.632819435,3.3,0.94,1
7.528495151,4.1,1.748311154,6.1,0.94,2.1
7.528495151,3.9,1.815052309,8.7,0.94,2.4
11.37476187,2.6,1.632819435,3.3,0.94,1.9
6.727906434,3.8,1.632819435,3.3,0.94,1.1
7.528495151,4.1,1.748311154,6.1,0.94,1.6
7.528495151,3.9,1.815052309,8.7,0.94,2.5
7.129286617,2.3,1.52903876,1.9,0.94,0.7
5.511961713,3.7,1.471631556,1.4,0.94,1.8
4.280909088,3.6,1.508129996,1.7,0.94,1.7
6.324476866,3.7,1.556598031,2.2,0.94,1.7
7.129286617,2.3,1.52903876,1.9,0.94,1.4
5.511961713,3.7,1.471631556,1.4,0.94,1.3
4.280909088,3.6,1.508129996,1.7,0.94,1.3
6.324476866,3.7,1.556598031,2.2,0.94,1.2
7.528495151,2.4,1.381234546,3.4,0.67,1.3
5.511961713,3.5,1.601932907,2.8,0.94,1.7
4.280909088,3.7,1.300287614,2,0.67,2
6.324476866,2.4,1.314827108,2.2,0.67,1.9
5.511961713,2.4,1.340311081,2.6,0.67,0.6
5.511961713,3.5,1.601932907,2.8,0.94,1.5
4.280909088,3.7,1.300287614,2,0.67,2
6.324476866,2.4,1.314827108,2.2,0.67,3.1
5.511961713,2.4,1.340311081,2.6,0.67,1
9.596430419,4.6,1.949544548,6,1.1,2.2
9.596430419,5.8,1.91482848,5.1,1.1,2.6
9.596430419,4.6,1.878380744,4.3,1.1,3
6.368598581,5.511811032,2.201735662,10.531368,1.2,3.2
17.13633085,3.2,1.892787042,4.6,1.1,1.5
17.13633085,3.2,1.892787042,4.6,1.1,2.2
17.13633085,3.4,1.821839117,3.3,1.1,1.6
6.368598581,3.838582683,2.686502755,7.020912,1.8,2.1
2.5,1.42,1.271565474,23.4,0.18,1.5
2.5,1.55,1.280451853,25.5,0.18,4.5
2.5,1.67,1.278404277,25,0.18,4
2.5,1.58,1.280451853,25.5,0.18,4.5
2.5,1.62,1.277573757,24.8,0.18,4
1.25,2.22,1.371642705,17.3,0.4,0.8
1.25,2.18,1.344837574,13.9,0.4,0.8
1.25,1.42,1.358184078,15.5,0.4,1
1.25,1.65,1.354167329,15,0.4,0.6
1.25,1.62,1.344837574,13.9,0.4,0.7
1.25,1.72,1.363595045,16.2,0.4,0.9
1.25,1.52,1.329857119,12.3,0.4,0.5
4,2.3,2.058152982,20.9,1,4.7
6,2.15,2.091786576,24.8,1,4.8
4,2.3,2.051456211,20.2,1,5.5
6,2.23,2.077827293,23.1,1,5.2
20.01189521,7.97,1.765353324,73.9,0.6,23.3
16.11786068,6.56,1.764374465,73.4,0.6,20.4
18.01323238,6.03,1.722238639,54.8,0.6,21.4
3.7,6.5,4.127056804,11.5,4,3.2
3.7,6.2,4.063925732,10.1,4,4.6
23.67150324,6.7,1.311478123,32,0.2,18
23.96733602,7.9,1.332493465,39.1,0.2,10.9
2.5,6,2.000657885,15.6,1,7.2
3,2.5,1.474422858,19.5,0.5,3.4
6.5,6.3,4.159763471,12.3,4,3.9
6.5,6.7,4.222722604,14,4,2.2
5.995457219,5.2,1.393652755,30.9,0.34,2.3
3,4.2,1.888424505,16.7,0.9,2.2
9.262838968,5.4,1.934517208,21.5,0.9,3.5
7.128481875,3.3,1.802019841,10.4,0.9,1.3
9.262838968,6.1,1.923138293,20.2,0.9,4.1
2.5,5.5,1.424342718,26.6,0.4,4.7
4.7,5.6,1.530787819,29.8,0.5,8.1
4.7,5.7,1.528991754,29.4,0.5,9.5
46.32919792,4.002624678,1.530217904,53.47704,0.008,25.9
14,8.4,1.387817528,38,0.3,12.2
14,10.4,1.391333602,39.2,0.3,22.9
14,10.4,1.397508853,41.4,0.3,17
14,6.9,1.364426862,30.9,0.3,11.4
14,9.5,1.368735622,32.1,0.3,25.1
14,6.9,1.364060277,30.8,0.3,3.7
14,9.5,1.368735622,32.1,0.3,18.5
14,8.2,1.388706848,38.3,0.3,14.4
14,9.8,1.392195801,39.5,0.3,14.9
14,8.2,1.389295866,38.5,0.3,12.9
14,9.8,1.389295866,38.5,0.3,15.6
14,8.4,1.380121275,35.5,0.3,10.8
14,10.4,1.383880888,36.7,0.3,18.1
14,8.4,1.384801582,37,0.3,6.8
14,10.4,1.388706848,38.3,0.3,16.9
14,6.9,1.362581939,30.4,0.3,13.7
14,9.5,1.366960212,31.6,0.3,18.5
14,6.9,1.363323524,30.6,0.3,12.6
14,9.5,1.367673724,31.8,0.3,12.3
4,2.18,1.232119845,6.2,0.38,4
4,1.89,1.246747874,7,0.38,2.3
4,1.36,1.248457596,7.1,0.38,2.4
4,2.53,1.290938442,10.1,0.38,5.4
4,2.52,1.251805959,7.3,0.38,4.3
10.69622272,4.1,4.016988502,11,3.8,1.9
5.7,4.04,2.033109106,18.4,1,9
5.5,5.18,2.066440914,21.8,1,7
10.9,3.88,1.471631098,22,0.48,2.9
17.3,5.16,1.545141295,38.6,0.48,15
10.3,5.16,1.521031072,32.1,0.48,2.2
17.7,4.63,1.517731155,31.3,0.48,13.8
12,4.63,1.520623108,32,0.48,2.6
18.1,3.77,1.505935815,28.6,0.48,10.3
9.3,6.3,1.818204703,47,0.7,14
9.6,7.4,1.821494182,48,0.7,13
9.3,6.6,1.825986119,49.4,0.7,12.6
9.6,6.4,1.829117375,50.4,0.7,12.3
9.3,4,1.801742706,42.3,0.7,12.5
9.6,4.5,1.801742706,42.3,0.7,12
9.3,3.5,1.777411073,36.2,0.7,14
9.6,4,1.777411073,36.2,0.7,12
17.9,8.6,2.223886444,65.7,0.96,13.5
15.8,4.1,1.403051851,29.3,0.36,4.4
13.8,5.5,1.39893311,28.3,0.36,5.7
17.1,4.2,1.405058799,29.8,0.36,3.4
13.7,4.9,1.403455966,29.4,0.36,5
17.1,5,1.402239465,29.1,0.36,8.3
13.6,5.5,1.416435674,32.8,0.36,4.9
15.6,5.1,1.416796733,32.9,0.36,2.9
13.5,4.9,1.418230077,33.3,0.36,3.6
16.3,4.1,1.26387128,12.7,0.3,4.3
7,4,1.243430259,10.6,0.3,7.4
16,8.7,1.269091804,13.3,0.3,5.5
18,5.4,1.194876489,6.9,0.3,11.3
12.9,10.1,1.281938654,14.9,0.3,3.4
10.3,6.9,1.28344656,15.1,0.3,6.9
14.2,4.5,1.186369377,6.4,0.3,4.4
14.2,9.6,1.307022341,18.6,0.3,20.4
11,8.1,1.317468957,20.4,0.3,6
13.3,10.3,1.353281527,28,0.3,13.8
12,7.4,1.344464757,25.9,0.3,6.7
19.4,5.4,1.313520232,19.7,0.3,4.1
20.3,6.4,1.309428629,19,0.3,4.1
16.5,7.5,1.265638367,12.9,0.3,6.1
14.2,4.5,1.198107888,7.1,0.3,2.9
16.8,8.9,1.33584843,24,0.3,4
5.8,2.5,1.334293904,25.1,0.29,2.5
3,3.5,1.200022026,4.5,0.39,1.2
3,7.6,1.205305969,4.7,0.39,1.3
6,3.1,1.194497822,4.3,0.39,3.9
6,7,1.236987222,6.1,0.39,3.5
15,2.1,1.120251025,2.7,0.36,6.3
15,3.8,1.101233136,2.3,0.36,5.7
8,7,5.400612298,12.9,7.51,2.9
4.6,10.4,1.381275323,20,0.39,3
4.3,6.5,1.272935853,8.2,0.39,3.8
3.5,10.3,1.429437429,36.6,0.36,5.9
3.2,8.8,1.42173944,34.3,0.36,3.8
5.9,4.7,1.38750278,25.7,0.36,2.4
9.5,7.3,1.398513259,28.2,0.36,4
8.7,7.8,1.374852264,23.1,0.36,8.8
7,6.1,1.374337696,23,0.36,7.3
8.7,7.8,1.387963393,25.8,0.36,7.6
7,6.1,1.392473739,26.8,0.36,2.9
7,6.1,1.393355586,27,0.36,2.2
8.7,7.8,1.400183819,28.6,0.36,5.9
7.5,3.3,1.374852264,23.1,0.36,4.6
8.2,3.3,1.379385599,24,0.36,1.7
7,4.9,1.388422225,25.9,0.36,2.5
7.5,8.1,1.398091917,28.1,0.36,4.8
7,5.8,1.402239465,29.1,0.36,3
6.4,6.9,1.391585287,26.6,0.36,6.7
7,6.8,1.398513259,28.2,0.36,4.1
6.4,6.9,1.404660117,29.7,0.36,9.3
4,5.9,2.805064906,28.4,1.5,3.9
4,4.9,2.813503171,29.3,1.5,8.2
4,4,2.692044222,18.7,1.5,6
4,4.5,2.661449907,16.7,1.5,3.9
4,5.6,2.840704722,32.4,1.5,7.5
4,7,2.825245008,30.6,1.5,5.4
8.9,3.5,1.222027873,9.7,0.28,8.6
13.6,7.8,1.345494384,29.4,0.28,3
12.3,4.7,1.329210743,25.4,0.28,4.5
12,1.4,1.312192929,21.8,0.28,4.6
8.5,4.2,1.283184209,16.8,0.28,6.9
9.9,3.1,1.302597511,20,0.28,5.9
12.3,4.9,1.345115016,29.3,0.28,2.5
12,1.4,1.326548993,24.8,0.28,3.4
11.8,4.5,1.258834355,13.5,0.28,5.4
3.3,7.6,1.338459757,27.6,0.28,7.4
7.3,5,3.862793201,5.3,4.3,2.8
2.2,5,3.667219622,3.6,4.3,1.6
6.2,5.5,3.802041663,4.7,4.3,2.8
4.9,6.4,3.575027867,3,4.3,1
2.1,6.8,4.25887167,11.6,4.3,2.7
1.8,4.7,4.113403873,8.7,4.3,2.9
5.1,5.4,4.147126681,9.3,4.3,1.7
7,6.7,4.058186736,7.8,4.3,1.7
6.1,6.2,4.418311687,15.9,4.3,4.4
5.7,5.9,4.288500086,12.3,4.3,1.7
7.8,6,4.168420552,9.7,4.3,2.8
8.6,6.7,4.003468026,7,4.3,1.7
6.3,5.1,3.667219622,3.6,4.3,1.3
8.9,6.3,3.917022409,5.9,4.3,3.8
31,5.90551182,1.418135697,63.9756,0.036,20
9.8,3.9,1.560012299,27.5,0.54,2.9
9.7,2.4,1.382484404,20.2,0.39,5.7
7.6,4.7,1.555443028,26.6,0.54,2.1
7.4,3.2,1.391188234,21.7,0.39,3.9
9.2,2,1.398258014,23,0.39,3.7
11.7,7,5.579199159,22.3,6.9,4.8
9.9,6.5,5.729122523,28.1,6.9,5.3
9,7,5.642856299,24.6,6.9,2.3
11.1,6.4,5.747327379,28.9,6.9,3.9
3.9,2.8,1.323553343,20.3,0.31,4
12.7,5,1.342637762,24,0.31,10.5
14.7,4.6,1.353932387,26.5,0.31,12.9
14.7,4.4,1.340238042,23.5,0.31,8
14.8,3.7,1.337786712,23,0.31,7
20.3,3,1.330099589,21.5,0.31,5.8
19.1,3.9,1.356062962,27,0.31,10
16.9,5.3,1.366156496,29.5,0.31,11.5
11.1,3.1,1.362624915,28.6,0.31,10.8
12.7,3.9,1.362624915,28.6,0.31,7.2
13,3.8,1.368072213,30,0.31,6.8
16.6,4,1.371809677,31,0.31,6.5
12.6,3.7,1.375428472,32,0.31,6.4
7.6,7.2,1.430313622,32.1,0.38,6.1
12.6,5.1,1.413842559,28,0.38,3.6
8.9,3.7,1.413842559,28,0.38,1.7
4,5.3,1.410348594,27.2,0.38,7.5
4,4.3,1.397254595,24.4,0.38,3.6
7.6,6.4,1.422959388,30.2,0.38,8.2
10.9,4.4,1.406292884,26.3,0.38,3.7
10.9,8.1,1.433280746,32.9,0.38,7.9
10,2.84,1.365049717,17.5,0.39,2
10.2,3.37,1.392856611,22,0.39,3.6
9.8,1.91,1.387781145,21.1,0.39,2
8.1,4.39,1.567305305,29,0.54,3
8.2,3.47,1.389496631,21.4,0.39,4.1
9,2.21,1.394502391,22.3,0.39,2.6
11.3,7.69,5.736009371,28.4,6.9,7.5
10.3,6.94,5.719824795,27.7,6.9,6.5
9.3,6.64,5.747327379,28.9,6.9,4.5
10.1,7.17,5.710391822,27.3,6.9,9.9
10,5.2,1.423747799,24.7,0.41,5.5
1.37,11.1,8.842040549,2.73,73,0.8
6,9.56,8.299311819,14.73,22.6,3
3.2,6.18,5.912782101,5.08,13.6,2.9
3.2,5.89,5.815725818,4.57,13.6,2.2
2.5,8.04,7.540264863,6.535,24.5,1.4
2,8.3,1.579462417,11.5,0.001,1
5,8.333333346,7.287846888,8.202,20,2.6
5,7.808398962,7.527602177,10.17048,20,4.3
5,8.825459331,7.491055838,9.8424,20,4.3
12.79009461,3.149606304,1.681542409,11.31876,0.78,9
5,10.9,9.428150465,23.1,27,2.2
5,13.4,9.644673751,27.3,27,4.3
5,13.4,9.644673751,27.3,27,5.1
5,12.9,9.813586451,31.1,27,4.1
5,12.3,9.826029365,31.4,27,3.9
5,11.2,9.846505728,31.9,27,4.3
5,10.5,9.606124386,26.5,27,3.9
5,10.4,9.174895522,19,27,2.3
5,9.5,9.154267073,18.7,27,1.9
3,9.5,9.159778053,6.1,46,1.3
4,10.8,10.12706176,12.4,43,2.1
9,14,12.43373265,16.9,68,2.9
6,9.5,9.304616381,21,27,3.2
5.5,12,9.77408969,17.9,33,1.9
5.5,11,9.674617045,16.7,33,3.5
4.5,11.8,10.82452449,13.1,51,2
4,10.3,9.656636805,12.7,37,1.7
4,3.7,1.184104976,10.6,0.15,2.8
3.5,4.5,2.884702749,12.7,1.82,1.6
3.5,4.5,1.709630708,13.4,0.78,1
3.5,5.8,2.382848007,13.5,1.3,0.9
13.55615744,5,3.72630646,17.5,2.85,2.5
9.683396184,5.8,3.490803627,16.9,2.5,2.3
2.5,2.4,1.152316245,7.3,0.185,1.3
2.5,3,1.175185406,9.1,0.185,1.4
2.5,4.2,4.07816075,10.4,4,2.2
12.55900922,5.6,3.332590249,19.7,2.2,2.9
12.80659237,5,1.562219971,19.4,0.59,4.2
14.85052555,4.2,3.466775746,18.7,2.41,6.1
3.7,7,4.417347103,9.4,5,2.4
3.7,5.9,4.456705071,10.1,5,1.6
3.3,4.1,2.06792431,7.7,1.15,1.7
2.643343376,4,1.148083194,5.6,0.062,1
1.5,4.9,1.378464052,12.3,0.46,2.4
11.96410162,4.9,1.378464052,12.3,0.46,2.7
10.96410162,4.2,1.365259307,11.1,0.46,3
3.254131173,2,1.12807404,4.9,0.07,0.66
3.254131173,2,1.131938288,5.1,0.07,0.92
1.5,3.4,1.314806638,14.8,0.35,3.6
1.5,4.2,1.335193932,17.6,0.35,2.9
1.5,4.2,1.337838106,18,0.35,3.4
1.5,2.7,1.292075599,12.2,0.35,3.6
6.466188092,7.9,2.04712494,22.7,0.98,6
6.466188092,7.9,2.050507109,23.1,0.98,4.4
6.466188092,8,2.050507109,23.1,0.98,4.9
6.466188092,8,2.052176294,23.3,0.98,5.1
6.466188092,8,2.049667089,23,0.98,5.1
6.466188092,8,2.048823409,22.9,0.98,4.7
6.466188092,8.1,2.0513435,23.2,0.98,4.8
6.466188092,7.8,2.044548969,22.4,0.98,4.5
6.466188092,8,2.0513435,23.2,0.98,5.1
2.72128953,3.5,1.180652569,8.9,0.21,0.75
1.4,5.2,1.10393468,4.8,0.13,0.7
3.180489315,3.1,1.212898739,12.9,0.19,1.43
3.276615485,3,1.20708925,12.2,0.19,1
0.8,2.6,1.184100442,10.7,0.13,0.47
0.8,2.4,1.174288292,9.7,0.13,0.97
4.003627362,4.3,1.190467739,8.7,0.062,0.88
0.8,3.1,1.112958772,5.2,0.12,0.53
3.7,3.1,1.112958772,5.2,0.12,0.74
1.3,1.8,1.053720702,2.1,0.062,0.42
1.3,1.9,1.058196246,2.2,0.062,0.43
19.59555849,3.8,1.72527715,24.1,0.71,11.7
19.59555849,4.1,1.741412323,26.7,0.71,9
19.59555849,4,1.74548809,27.4,0.71,16.9
5.8,7.8,1.995411472,37.3,0.87,5.6
5.9,8.7,1.986087214,35.4,0.87,6.3
5.9,8.7,1.994452614,37.1,0.87,9.1
5.8,8.8,2.003360106,39,0.87,6.9
1.4,3,1.134232035,6.2,0.18,0.7
1.4,4.1,1.251320838,10.2,0.32,4.6
1.5,6,2.045445907,9.4,1.1,3.3
1.5,6,2.045445907,9.4,1.1,3.6
1.5,6,2.045445907,9.4,1.1,4.4
1.5,2.8,1.215230794,5.1,0.39,0.81
1,4.2,1.162018554,6.7,0.24,2.9
1.3,4.9,1.105992929,4.8,0.17,0.52
1.4,5.6,1.314829627,7.5,0.46,3.1
1.3,3,1.175754831,7,0.26,0.97
1.3,2.9,1.178444259,9,0.2,1.23
1,4.2,1.127043795,4.5,0.062,0.55
2.871558558,5.2,1.133252843,4.8,0.062,1.03
2.871558558,3.4,1.06247281,2.3,0.062,0.9
3.5,1.8,1.78766601,23,0.77,6.2
4,2.6,1.675776161,21.8,0.68,4.4
4,2.6,1.677180498,22,0.68,4
4.3,1.8,1.530461804,11.8,0.63,3.3
